year,GEOID,NAME,race_ethnicity,sex,adult_above_poverty_line_pop,adult_below_poverty_line_pop,child_above_poverty_line_pop,child_below_poverty_line_pop,total_child_pop,total_pop,total_pov,child_pov_pct,pov_pct,adult_above_poverty_line_pop_moe,adult_below_poverty_line_pop_moe,child_above_poverty_line_pop_moe,child_below_poverty_line_pop_moe,total_child_pop_moe,total_pop_moe,total_pov_moe,child_pov_pct_moe,pov_pct_moe,high_child_pov_pct_moe,high_pov_pct_moe,child_poverty_year,total_poverty_year
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,total,female,778,40,156,9,165,983,49,0.102232296050136,0.0498474059003052,136.550357011617,42.871902220452,74.90660852021,34.7275107083707,82.565125809872,165.230142528535,55.1724568965349,0.171526638466735,0.0554976856197762,TRUE,FALSE,2018,2023
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,total,male,667,5,122,0,122,794,5,0.126436781609195,0.0380184331797235,90.5593727893474,35.2278299076171,55.1089829338194,34.3074335968169,64.9153294684699,116.858889263932,49.173163412577,0.234541716280108,0.0600179573866427,TRUE,TRUE,2022,2022
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,total,total,1445,45,278,9,287,1777,54,0.0987654320987654,0.0303882948790096,163.853593186112,55.4977477020464,93,48.8262224629348,105.038088329901,202.38824076512,73.9188744503053,0.161335992751458,0.0414533330174763,TRUE,FALSE,2022,2023
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,twoormoreraces,female,22,0,0,0,0,22,0,,,39.2173431022552,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,72.5603197346869,50.4975246918104,,,FALSE,TRUE,2023,
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,twoormoreraces,male,11,0,0,0,0,11,0,,,34.1467421579278,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,69.9499821300907,50.4975246918104,,,FALSE,TRUE,2023,
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,twoormoreraces,total,33,0,0,0,0,33,0,,,52.0096144957834,52.4118307255146,48.5283422342037,48.5283422342037,68.629439747094,100.806745806022,71.4282857137143,,,FALSE,TRUE,2023,
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,whitealone,female,724,40,126,9,135,899,49,0.107748098887962,0.0545050055617353,133.484081447939,42.871902220452,71.2600870052795,34.7275107083707,79.2716847304257,161.058995402306,55.1724568965349,0.190507073008527,0.0605891014205063,TRUE,FALSE,2018,2023
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,whitealone,male,609,5,103,0,103,717,5,0.146666666666667,0.0413016270337922,86.7813343985906,35.2278299076171,52.8772162656092,34.3074335968169,63.0317380372777,112.893755363173,49.173163412577,0.270201870578643,0.0651706808058422,TRUE,TRUE,2022,2022
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,whitealone,total,1333,45,229,9,238,1616,54,0.124031007751938,0.0334158415841584,159.216833280907,55.4977477020464,88.7411967464943,48.8262224629348,101.286721735872,196.695195670865,73.9188744503053,0.200909209254943,0.0455606909340488,TRUE,FALSE,2022,2023
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,"whitealone,nothispanicorlatino",female,709,40,98,9,107,856,49,0.107748098887962,0.0572429906542056,133.187837282539,42.871902220452,66.1966766537415,34.7275107083707,74.752926364123,158.634800721658,55.1724568965349,0.190507073008527,0.0635748085924616,TRUE,FALSE,2018,2023
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,"whitealone,nothispanicorlatino",male,592,5,103,0,103,700,5,0.146666666666667,0.0418250950570342,84.0654506917081,35.2278299076171,52.8772162656092,34.3074335968169,63.0317380372777,110.81967334368,49.173163412577,0.270201870578643,0.0659915429111625,TRUE,TRUE,2022,2022
2023,24025301201,Census Tract 3012.01; Harford County; Maryland,"whitealone,nothispanicorlatino",total,1301,45,201,9,210,1556,54,0.127490039840637,0.0347043701799486,157.502380934385,55.4977477020464,84.7289796940811,48.8262224629348,97.7905925945845,193.520024803636,73.9188744503053,0.206296999251936,0.0473092206959288,TRUE,FALSE,2022,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,asianalone,female,144,17,125,0,125,286,17,,,95.2050418832952,53.3197899470731,95.6138065344122,46.5510472492295,106.343782140753,152.367975637927,70.7813534767456,,,TRUE,TRUE,,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,asianalone,male,158,34,36,0,36,228,34,,,97.7445650662992,65.4446330878247,50.029991005396,46.5510472492295,68.3373982530796,136.040435165432,80.3118920210451,,,TRUE,TRUE,,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,asianalone,total,302,51,161,0,161,514,51,,0.101836393989983,136.451456569727,84.4215612269757,107.91663449163,65.8407168855261,126.41598000253,204.271877653288,107.060730429042,,0.184786854105308,TRUE,TRUE,,2022
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,blackorafricanamericanalone,female,373,65,0,0,0,438,65,,0.148401826484018,178.692473260627,103.106740807767,46.5510472492295,46.5510472492295,65.8331223625312,216.554842938227,113.128245809789,,0.24764275770997,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,blackorafricanamericanalone,male,297,92,0,0,0,389,92,,0.236503856041131,190.559701930917,127.781062759706,46.5510472492295,46.5510472492295,65.8331223625312,238.6943652456,135.996323479718,,0.318062040130571,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,blackorafricanamericanalone,total,670,157,0,0,0,827,157,,0.189842805320435,261.237439889462,164.19500601419,65.8407168855261,65.8407168855261,93.1128347758783,322.296447389666,176.903928729692,,0.200708449035757,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,combinedother,female,112,0,70,0,70,182,0,,,132.924790765305,87.0746805908583,113.410757867144,80.6163755077094,139.143810498347,211.215529732073,118.663389467856,,,TRUE,TRUE,2021,2021
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,combinedother,male,27,0,17,0,17,44,0,,,91.1592014006266,87.0746805908583,83.5404093837228,80.6163755077094,116.094788858071,171.376777890121,118.663389467856,,,TRUE,TRUE,2021,2021
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,combinedother,total,139,0,87,0,87,226,0,,,161.18312566767,123.146254510643,140.86163423729,114.013157135482,181.220859726467,272.003676445742,167.821333566385,,,TRUE,TRUE,2021,2021
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,hispanicorlatino,female,123,0,38,0,38,161,0,,,79.4606821012757,50.2792203599061,56.7978872846517,46.5510472492295,73.4370478709486,119.310519234475,68.5200700525036,,,TRUE,TRUE,2021,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,hispanicorlatino,male,159,0,197,0,197,356,0,,,93.6642941573789,50.2792203599061,134.305621624711,46.5510472492295,142.144292885786,177.499295773251,68.5200700525036,,,TRUE,TRUE,,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,hispanicorlatino,total,282,0,235,0,235,517,0,,,122.833220262273,71.1125867902441,145.825237870541,65.8407168855261,160,213.880807928154,96.9123315166858,,,TRUE,TRUE,,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,total,female,2806,258,1044,0,1044,4108,258,0.033717834960071,0.0628042843232717,456.565438902246,134.877722400699,324.111092065668,46.5510472492295,327.437016844461,577.80533053962,142.684967673543,0.060846429694036,0.0335913433459565,TRUE,FALSE,2021,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,total,male,2685,211,792,166,958,3854,377,0.173277661795407,0.0978204462895693,542.052580475363,149.1341677819,211.655380276524,144.284441295657,256.156202345366,617.800938814437,207.506626400219,0.143306413917006,0.0515078934417614,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,total,total,5491,469,1836,166,2002,7962,635,0.0829170829170829,0.0797538306958051,708.712917901177,201.08207279616,387.100762076233,151.611345221919,415.731884752661,845.896565780947,251.833278182213,0.0737465270921702,0.0304733335810208,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,twoormoreraces,female,61,13,89,0,89,163,13,,,63.3719180710194,49.9099188538711,81.449370777189,46.5510472492295,93.8136450629651,123.725502625772,68.2495421230062,,,TRUE,TRUE,,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,twoormoreraces,male,60,21,75,5,80,161,26,,,66.9925368977769,49.0102030193714,75.5579247994544,43.0697109347161,86.9712596206356,120.224789457083,65.2456895127946,,,TRUE,TRUE,,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,twoormoreraces,total,121,34,164,5,169,324,39,,,92.2225568936364,69.9571297295708,111.103555298649,63.4271235355979,127.933576515315,172.528258554939,94.4298681562142,,,TRUE,TRUE,,
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,whitealone,female,2116,163,760,0,760,3039,163,0.0427927927927928,0.0536360644948996,414.241475470528,93.4184136024585,300.762364666858,46.5510472492295,304.343555870664,522.444255399559,104.374326345131,0.0767894473106334,0.0330840432789469,TRUE,FALSE,2021,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,whitealone,male,2143,64,664,161,825,3032,225,0.195151515151515,0.0742084432717678,492.13920794832,75.9407663906548,203.641842458764,144.751511218363,249.845952538759,557.127453999531,163.46253393362,0.165203162833878,0.0521595472441575,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,whitealone,total,4259,227,1424,161,1585,6071,388,0.101577287066246,0.0639103936748476,643.271326890916,120.395182627878,363.220318814903,152.05591076969,393.763888643944,763.768944118573,193.948446758411,0.0925558772236373,0.0309183642101627,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,"whitealone,nothispanicorlatino",female,2030,163,760,0,760,2953,163,0.0427927927927928,0.0551981036234338,422.216768970632,93.4184136024585,300.762364666858,46.5510472492295,304.343555870664,528.790128500902,104.374326345131,0.0767894473106334,0.0339349884076157,TRUE,FALSE,2021,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,"whitealone,nothispanicorlatino",male,2071,64,495,161,656,2791,225,0.245426829268293,0.0806162665711215,489.539579605163,75.9407663906548,164.787742262585,144.751511218363,219.335359666425,541.778552547072,163.46253393362,0.204832033587295,0.0564383731145686,FALSE,FALSE,2023,2023
2023,24025301202,Census Tract 3012.02; Harford County; Maryland,"whitealone,nothispanicorlatino",total,4101,227,1255,161,1416,5744,388,0.113700564971751,0.0675487465181058,646.465002919725,120.395182627878,342.948975796692,152.05591076969,375.146637996397,757.064726427008,193.948446758411,0.103072520110937,0.0325705216822502,FALSE,FALSE,2023,2023
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,asianalone,female,77,0,10,0,10,87,0,,,75.4850978670625,37.0540146272978,36.6333181680284,34.3074335968169,50.1896403653184,97.9285453787607,50.4975246918104,,,TRUE,TRUE,2021,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,asianalone,male,28,0,11,0,11,39,0,,,47.5184174820669,37.0540146272978,36.1247837363769,34.3074335968169,49.8196748283246,78.1856764375675,50.4975246918104,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,asianalone,total,105,0,21,0,21,126,0,,,89.2020179143947,52.4118307255146,51.4587213210744,48.5283422342037,70.7318881410641,125.327570789511,71.4282857137143,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,blackorafricanamericanalone,female,390,1,158,0,158,549,1,0.188679245283019,0.0940366972477064,165.731710906513,34.3656805548792,121.885191881541,34.3074335968169,126.621483169326,211.378806884702,48.5592421687159,0.372653104502147,0.137317146650431,TRUE,TRUE,2021,2020
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,blackorafricanamericanalone,male,418,0,153,0,153,571,0,,,176.889796200912,37.0540146272978,99.4585340732509,34.3074335968169,105.209315176937,209.121973976911,50.4975246918104,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,blackorafricanamericanalone,total,808,1,311,0,311,1120,1,0.93143599555373,0.0509316770186335,242.400495048999,50.5470078244005,157.318148984788,48.5283422342037,164.632925018053,297.349962165796,70.0713921654194,0,0.0957309846650506,TRUE,TRUE,2019,2020
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,combinedother,female,24,16,0,0,0,40,16,,,68.8621812027473,67.8011799307357,59.4053869611166,59.4053869611166,84.0119039184329,128.050771180809,90.1443287178955,,,FALSE,TRUE,2023,2021
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,combinedother,male,29,0,0,0,0,29,0,,,70.0999286732875,64.1638527521532,59.4053869611166,59.4053869611166,84.0119039184329,126.84242192579,87.4414089547967,,,FALSE,TRUE,2023,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,combinedother,total,53,16,0,0,0,69,16,,,98.2700361249552,93.3541643420367,84.0178552451799,84.0178552451799,118.819190369233,180.249826629598,125.59458587057,,,FALSE,TRUE,2023,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,hispanicorlatino,female,31,16,13,0,13,60,16,,,44.1134900002256,43.0464865000618,40.7062648740952,34.3074335968169,53.2353266168247,81.4432317629894,55.0454357780915,,,TRUE,TRUE,2021,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,hispanicorlatino,male,118,0,21,0,21,139,0,,0.982832226506042,73.8782782690555,37.0540146272978,39.4208066888541,34.3074335968169,52.2589705218157,97.7854794946571,50.4975246918104,,0,TRUE,TRUE,,2019
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,hispanicorlatino,total,149,16,34,0,34,199,16,,,86.0523096726636,56.8066897468951,56.674509261219,48.5283422342037,74.612331420483,127.275292181947,74.7127833774114,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,total,female,1553,19,367,0,367,1939,19,0.0538302277432712,0.01806640625,232.87979732042,35.9026461420325,158.208722894789,34.3074335968169,161.885762190503,285.882843136835,49.6588360717406,0.0787532604423632,0.0275347457386852,TRUE,TRUE,2020,2022
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,total,male,1711,10,526,0,526,2247,10,,0.0142857142857143,264.280154381671,38.742741255621,162.849623886578,34.3074335968169,166.424156900373,314.709389755056,51.7493961317425,,0.0258146056268136,TRUE,TRUE,,2021
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,total,total,3264,29,893,0,893,4186,29,0.0261044176706827,0.0104662226450999,352.247072379601,52.8299157674892,227.048452978654,48.5283422342037,232.176656880058,425.176433965948,71.7356257378438,0.0502358570866815,0.017421192662487,TRUE,TRUE,2020,2022
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,twoormoreraces,female,5,0,43,0,43,48,0,,,35.2278299076171,37.0540146272978,53.5256947642905,34.3074335968169,63.5767253010093,81.5843122174846,50.4975246918104,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,twoormoreraces,male,80,0,19,0,19,99,0,,,61.2454079911302,37.0540146272978,44.0681290730614,34.3074335968169,55.8480080217728,90.7909687138539,50.4975246918104,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,twoormoreraces,total,85,0,62,0,62,147,0,,,70.6611633077181,52.4118307255146,69.3397432934389,48.5283422342037,84.634508328459,122.077844017659,71.4282857137143,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,whitealone,female,1057,2,156,0,156,1215,2,,0.0217475191585394,189.844673351664,31.6385840391128,81.9451035755035,34.3074335968169,88.8369292580513,211.976413782289,46.6690475583121,,0.0295032651757217,TRUE,TRUE,,2019
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,whitealone,male,1156,10,343,0,343,1509,10,,0.0191815856777494,198.282626571266,38.742741255621,133.184083133083,34.3074335968169,137.531814501227,244.401309325462,51.7493961317425,,0.034635886964465,TRUE,TRUE,,2021
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,whitealone,total,2213,12,499,0,499,2724,12,,0.0204541938520876,274.514116212628,50.029991005396,156.377747777617,48.5283422342037,163.734541255045,323.52743314903,69.6993543729065,,0.0222753543388786,TRUE,TRUE,,2019
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,"whitealone,nothispanicorlatino",female,1050,2,156,0,156,1208,2,,0.0225154652540936,189.462397324641,31.6385840391128,81.9451035755035,34.3074335968169,88.8369292580513,211.634118232387,46.6690475583121,,0.0305964534777995,TRUE,TRUE,,2019
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,"whitealone,nothispanicorlatino",male,1142,10,322,0,322,1474,10,,,199.338907391407,38.742741255621,129.290370871152,34.3074335968169,133.764718816286,243.166609549913,51.7493961317425,,,TRUE,TRUE,,
2023,24025301204,Census Tract 3012.04; Harford County; Maryland,"whitealone,nothispanicorlatino",total,2192,12,478,0,478,2682,12,,0.0145742278605137,275.014545069893,50.029991005396,153.07514494522,48.5283422342037,160.583311710775,322.370904394302,69.6993543729065,,0.0207355047635454,TRUE,TRUE,,2019
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,asianalone,female,82,28,46,0,46,156,28,,0.17948717948718,78.2496006379585,40.1870625948202,73.0547739713155,34.3074335968169,80.7093550959243,119.381740647387,52.8393792544916,,0.309613565742989,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,asianalone,male,54,9,51,0,51,114,9,,,81.4309523461442,38.2883794381533,80.3554602998452,34.3074335968169,87.3727646352111,125.423283324907,51.4101157361078,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,asianalone,total,136,37,97,0,97,270,37,,0.137037037037037,112.938036108301,55.515763527128,108.604788108076,48.5283422342037,118.953772533703,173.167548923001,73.7360156233031,,0.258567055916467,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,blackorafricanamericanalone,female,171,2,130,0,130,303,2,,,96.3535157635672,34.5398320783411,89.8164795569276,34.3074335968169,96.1457227337753,140.431477952772,48.6826457785524,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,blackorafricanamericanalone,male,102,12,199,0,199,313,12,,,63.2376470150495,39.2173431022552,102.849404470809,34.3074335968169,108.420477770576,131.499049426222,52.1056618804521,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,blackorafricanamericanalone,total,273,14,329,0,329,616,14,,,115.256236273791,52.2685373814879,136.550357011617,48.5283422342037,144.917217748617,192.398024937888,71.3232080041273,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,combinedother,female,23,0,0,0,0,23,0,,,66.0454389038335,64.1638527521532,59.4053869611166,59.4053869611166,84.0119039184329,124.647502983413,87.4414089547967,,,FALSE,TRUE,2023,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,combinedother,male,0,0,0,0,0,0,0,,,64.1638527521532,64.1638527521532,59.4053869611166,59.4053869611166,84.0119039184329,123.660826456886,87.4414089547967,,,FALSE,FALSE,2023,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,combinedother,total,23,0,0,0,0,23,0,,,92.0869154657707,90.7469007735251,84.0178552451799,84.0178552451799,118.819190369233,175.593280053651,123.66891282776,,,FALSE,TRUE,2023,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,hispanicorlatino,female,69,0,0,0,0,69,0,,,53.5537113559835,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,81.2096053432105,50.4975246918104,,,FALSE,TRUE,2023,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,hispanicorlatino,male,27,0,10,0,10,37,0,,,43.7949768809164,37.0540146272978,34.7275107083707,34.3074335968169,48.8159809898357,75.3259583410659,50.4975246918104,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,hispanicorlatino,total,96,0,10,0,10,106,0,,,69.1881492742796,52.4118307255146,48.8262224629348,48.5283422342037,68.8403951179829,110.783572789471,71.4282857137143,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,total,female,1639,74,349,0,349,2062,74,,0.0358874878758487,251.005976024476,52.0288381573143,137.357198573646,34.3074335968169,141.576834263237,292.839546509689,62.3217458035315,,0.0297911102251112,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,total,male,1546,62,416,0,416,2024,62,,0.0306324110671937,303.174867032213,48.3011387029333,151.924323266553,34.3074335968169,155.749799357816,344.247004344264,59.2452529743945,,0.0288039687274174,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,total,total,3185,136,765,0,765,4086,136,,0.0332843857072932,393.598780485916,71,204.814550264379,48.5283422342037,210.485153870766,451.956856348037,86,,0.0207229834266842,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,twoormoreraces,female,53,0,60,0,60,113,0,,,50.4678115237822,37.0540146272978,70.6399320497974,34.3074335968169,78.5302489490515,100.4340579684,50.4975246918104,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,twoormoreraces,male,61,1,25,0,25,87,1,,,50.8920425999979,34.3656805548792,41.2189276910499,34.3074335968169,53.6283507111677,81.5291358963162,48.5592421687159,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,twoormoreraces,total,114,1,85,0,85,200,1,,,71.6798437498297,50.5470078244005,81.7924201867141,48.5283422342037,95.1052049048841,129.375422704623,70.0713921654194,,,TRUE,TRUE,,
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,whitealone,female,1310,44,113,0,113,1467,44,,0.0299931833674165,226.415547169359,45.2658811910251,64.9461315245181,34.3074335968169,73.4506637138154,242.297337996108,56.7978872846517,,0.038398804757561,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,whitealone,male,1329,40,141,0,141,1510,40,,0.0264900662251656,286.970381746967,43.5315977193578,111.955348242056,34.3074335968169,117.093979349922,312.982427621744,55.4256258422041,,0.0362927234174713,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,whitealone,total,2639,84,254,0,254,2977,84,,0.0282163251595566,365.53659187556,62.8092349897688,129.433380547678,48.5283422342037,138.23168956502,395.815613638472,79.3725393319377,,0.0263966601480589,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,"whitealone,nothispanicorlatino",female,1297,44,113,0,113,1454,44,,0.0302613480055021,226.415547169359,45.2658811910251,64.9461315245181,34.3074335968169,73.4506637138154,242.297337996108,56.7978872846517,,0.0387363314835728,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,"whitealone,nothispanicorlatino",male,1302,40,131,0,131,1473,40,,0.0271554650373388,285.324376806469,43.5315977193578,111.825757319144,34.3074335968169,116.970081644838,311.427359106422,55.4256258422041,,0.0371871259948323,TRUE,FALSE,,2023
2023,24025301205,Census Tract 3012.05; Harford County; Maryland,"whitealone,nothispanicorlatino",total,2599,84,244,0,244,2927,84,,0.0286983259309874,364.245796132227,62.8092349897688,129.321305282618,48.5283422342037,138.126753382536,394.587125993741,79.3725393319377,,0.0268399713185007,TRUE,FALSE,,2023
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,asianalone,female,16,0,0,0,0,16,0,,,36.0277670693036,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,70.8872343937891,50.4975246918104,,,FALSE,TRUE,2023,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,asianalone,male,29,0,0,0,0,29,0,,,38.6652298583624,37.0540146272978,34.3074335968169,34.3074335968169,48.5180378828328,72.2634070605587,50.4975246918104,,,FALSE,TRUE,2023,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,asianalone,total,45,0,0,0,0,45,0,,,52.8583011456101,52.4118307255146,48.5283422342037,48.5283422342037,68.629439747094,101.247222184117,71.4282857137143,,,FALSE,TRUE,2023,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,blackorafricanamericanalone,female,454,0,148,0,148,602,0,0.375,0.198952879581152,145.976025428835,37.0540146272978,113.626581397136,34.3074335968169,118.692880999662,191.755052084684,50.4975246918104,0.430641302505474,0.132026311016362,TRUE,TRUE,2022,2022
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,blackorafricanamericanalone,male,447,0,62,0,62,509,0,0.41304347826087,0.155629139072848,157.057314379178,37.0540146272978,53.0471488394994,34.3074335968169,63.1743618883484,173.294546942482,50.4975246918104,0.445885713905114,0.136129716840414,TRUE,TRUE,2022,2022
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,blackorafricanamericanalone,total,901,0,210,0,210,1111,0,0.393617021276596,0.176720475785896,214.422480164744,52.4118307255146,125.40334923757,48.5283422342037,134.46560898609,258.466632275812,71.4282857137143,0.31028314386204,0.0949730616755937,TRUE,TRUE,2022,2022
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,combinedother,female,31,0,14,0,14,45,0,,,73.769912566032,64.1638527521532,61.781874364574,59.4053869611166,85.7088093488645,130.019229347047,87.4414089547967,,,TRUE,TRUE,,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,combinedother,male,124,0,37,0,37,161,0,,,112.361025271221,64.1638527521532,73,59.4053869611166,94.1169485268195,160,87.4414089547967,,,TRUE,TRUE,,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,combinedother,total,155,0,51,0,51,206,0,,,134.417260796372,90.7469007735251,95.6399498117811,84.0178552451799,127.302788657594,206.177108331648,123.66891282776,,,TRUE,TRUE,,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,hispanicorlatino,female,63,0,47,0,47,110,0,,,63.3245607959503,37.0540146272978,49.8196748283246,34.3074335968169,60.4896685393465,95.0894315894253,50.4975246918104,,,TRUE,TRUE,,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,hispanicorlatino,male,153,0,73,0,73,226,0,,,101.311401135312,37.0540146272978,71.3372273080472,34.3074335968169,79.1580697086532,133.80209265927,50.4975246918104,,,TRUE,TRUE,,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,hispanicorlatino,total,216,0,120,0,120,336,0,,,119.478031453485,52.4118307255146,87.0172396712284,48.5283422342037,99.6343314324937,164.161505841047,71.4282857137143,,,TRUE,TRUE,,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,total,female,1773,328,346,0,346,2447,328,0.172043010752688,0.13404168369432,306.88923083093,254.558441227157,141.679215130519,34.3074335968169,145.773797371133,424.536217536266,256.859883983467,0.172833605985816,0.102360875243963,TRUE,FALSE,2022,2023
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,total,male,1835,78,416,0,416,2329,78,0.147590361445783,0.0334907685702018,306.723002071902,63.3876959669619,141.265707091282,34.3074335968169,145.371936769103,345.296973632843,72.0763484091696,0.140005042383068,0.0305464097369016,TRUE,FALSE,2022,2023
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,total,total,3608,406,762,0,762,4776,406,0.158756137479542,0.0850083752093802,433.890539191626,262.333756882335,200.074985942771,48.5283422342037,205.876176377938,547.233953624956,266.784557274217,0.109637982821684,0.05500364919917,TRUE,FALSE,2022,2023
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,twoormoreraces,female,18,0,19,0,19,37,0,,,44.9221548904324,37.0540146272978,39.9249295553543,34.3074335968169,52.6402887530074,78.4984076271615,50.4975246918104,,,TRUE,TRUE,,
2023,24025301301,Census Tract 3013.01; Harford County; Maryland,twoormoreraces,male,35,0,28,0,28,63,0,,,45.7165178026498,37.0540146272978,57.3149195236284,34.3074335968169,66.7982035686589,89.0224690738243,50.4975246918104,,,TRUE,TRUE,2021,
