GEOID,NAME,variable,population,moe,edu_less_than_hs_pct,disability_pct,linguistic_isolation_pct,female_headed_family_pct,child_poverty_pct,child_poverty_moe,unemployment_pct,lf_participation_pct,total_population,year,xgb_pred,smoothed_pred
24031700500,Census Tract 7005; Montgomery County; Maryland,B01003_001,7091,412,0.036,0.093,0.086,0.203,0.052,4.4,0.037,0.623,7091,2023,0.0914988815784454,0.0743314409201556
24031700309,Census Tract 7003.09; Montgomery County; Maryland,B01003_001,5039,613,0.029,0.114,0.098,0.433,0.077,8.5,0.04,0.815,5039,2023,0.121774159371853,0.130250979982711
24031701506,Census Tract 7015.06; Montgomery County; Maryland,B01003_001,4945,673,0.075,0.078,0.17,0.234,0.076,6.7,0.06,0.621,4945,2023,0.128999456763268,0.124479459116043
24031701205,Census Tract 7012.05; Montgomery County; Maryland,B01003_001,7087,870,0.015,0.082,0.052,0.102,0,2.2,0.02,0.626,7087,2023,0.0651961863040924,0.127262317438513
24031701303,Census Tract 7013.03; Montgomery County; Maryland,B01003_001,3532,294,0.021,0.087,0.05,0.135,0,5.4,0.015,0.577,3532,2023,0.0838679820299149,0.19963505760817
24031700104,Census Tract 7001.04; Montgomery County; Maryland,B01003_001,4977,468,0.021,0.085,0.142,0.147,0.114,11,0.034,0.703,4977,2023,0.0582798980176449,0.147968090471817
24037875400,Census Tract 8754; St. Mary's County; Maryland,B01003_001,7213,964,0.023,0.109,0.012,0.227,0,2.5,0.065,0.716,7213,2023,0.0703854486346245,0.0844881404685188
24037875300,Census Tract 8753; St. Mary's County; Maryland,B01003_001,3264,444,0.041,0.126,0,0.207,0,8.5,0.082,0.58,3264,2023,0.147271677851677,0.12526986154195
24037875100,Census Tract 8751; St. Mary's County; Maryland,B01003_001,5582,777,0.039,0.1,0.014,0.181,0.16,15.1,0.044,0.595,5582,2023,0.0950232222676277,0.0808619754485675
24039930101,Census Tract 9301.01; Somerset County; Maryland,B01003_001,6889,559,0.031,0.144,0.041,0.351,0.44,20.4,0.078,0.552,6889,2023,0.211367160081863,0.0935776528144464
24027606906,Census Tract 6069.06; Howard County; Maryland,B01003_001,6772,759,0.074,0.061,0.132,0.22,0.006,0.9,0.033,0.696,6772,2023,0.0808452963829041,0.101000918259514
24021766800,Census Tract 7668; Frederick County; Maryland,B01003_001,5364,201,0.045,0.124,0.042,0.238,0.012,1.8,0.032,0.536,5364,2023,0.129373133182526,0.101405044013431
24021767600,Census Tract 7676; Frederick County; Maryland,B01003_001,3490,450,0.019,0.091,0.009,0.163,0.067,9.6,0.027,0.706,3490,2023,0.0672620311379433,0.101126426158762
24029950100,Census Tract 9501; Kent County; Maryland,B01003_001,3704,387,0.054,0.14,0.044,0.221,0.057,6.4,0.017,0.653,3704,2023,0.109866283833981,0.118834971523515
24029950300,Census Tract 9503; Kent County; Maryland,B01003_001,5949,270,0.036,0.17,0.009,0.491,0.22,10.7,0.036,0.515,5949,2023,0.205732315778732,0.0797744420375993
24029950500,Census Tract 9505; Kent County; Maryland,B01003_001,2384,293,0.013,0.179,0.015,0.3,0.134,11.1,0.012,0.568,2384,2023,0.155212804675102,0.137369792154518
24031701509,Census Tract 7015.09; Montgomery County; Maryland,B01003_001,6546,746,0.065,0.075,0.192,0.362,0.264,13.3,0.074,0.721,6546,2023,0.169134795665741,0.151576631298376
24031700710,Census Tract 7007.10; Montgomery County; Maryland,B01003_001,6844,1080,0.19,0.084,0.31,0.178,0,2.5,0.016,0.643,6844,2023,0.161534026265144,0.111124252226087
24031706007,Census Tract 7060.07; Montgomery County; Maryland,B01003_001,7065,805,0.009,0.049,0.096,0.116,0.018,3.2,0.021,0.648,7065,2023,0.0345313921570778,0.0614102197458892
24031701408,Census Tract 7014.08; Montgomery County; Maryland,B01003_001,5840,481,0.077,0.066,0.066,0.145,0.075,13,0.113,0.701,5840,2023,0.0926660224795341,0.100913451916589
24031701314,Census Tract 7013.14; Montgomery County; Maryland,B01003_001,2885,353,0,0.082,0.051,0.24,0,6.1,0.083,0.712,2885,2023,0.117828786373138,0.11734113846991
24031700616,Census Tract 7006.16; Montgomery County; Maryland,B01003_001,5231,654,0.008,0.065,0.089,0.222,0,3.8,0.038,0.682,5231,2023,0.0473100580275059,0.0742696071817166
24031700615,Census Tract 7006.15; Montgomery County; Maryland,B01003_001,2951,271,0.016,0.073,0.068,0.085,0.107,7.8,0.034,0.628,2951,2023,0.0657435357570648,0.10430738456778
24031701214,Census Tract 7012.14; Montgomery County; Maryland,B01003_001,4131,625,0.007,0.046,0.093,0.286,0,5.9,0.017,0.756,4131,2023,0.07047089189291,0.110576445626322
24031706008,Census Tract 7060.08; Montgomery County; Maryland,B01003_001,5215,771,0,0.068,0.034,0.144,0.014,2.2,0.022,0.573,5215,2023,0.0300814211368561,0.0763745887743359
24031705200,Census Tract 7052; Montgomery County; Maryland,B01003_001,3310,338,0,0.054,0.009,0.142,0.045,5.5,0.013,0.67,3310,2023,0.0341607518494129,0.116217193088842
24031701206,Census Tract 7012.06; Montgomery County; Maryland,B01003_001,6529,606,0.029,0.074,0.092,0.17,0,2.4,0.045,0.677,6529,2023,0.0566467754542828,0.103245805393023
24045010101,Census Tract 101.01; Wicomico County; Maryland,B01003_001,6843,761,0.027,0.09,0.125,0.254,0.187,13.1,0.048,0.673,6843,2023,0.0870367139577866,0.158681445638372
24045010200,Census Tract 102; Wicomico County; Maryland,B01003_001,5800,860,0.078,0.137,0.044,0.491,0.137,20.5,0.079,0.556,5800,2023,0.251578211784363,0.154172019160392
24045000400,Census Tract 4; Wicomico County; Maryland,B01003_001,3494,575,0.023,0.132,0.018,0.48,0.144,17.4,0.059,0.673,3494,2023,0.152071878314018,0.212320627737021
24045010606,Census Tract 106.06; Wicomico County; Maryland,B01003_001,4007,453,0.066,0.147,0.015,0.147,0.08,7.7,0.04,0.665,4007,2023,0.0940023213624954,0.130003852024687
24045010603,Census Tract 106.03; Wicomico County; Maryland,B01003_001,9304,886,0.025,0.106,0.059,0.311,0.141,12.9,0.093,0.736,9304,2023,0.112678252160549,0.0939966934414208
24025306200,Census Tract 3062; Harford County; Maryland,B01003_001,2365,300,0.003,0.174,0.061,0.202,0.217,21.1,0.05,0.71,2365,2023,0.106647849082947,0.183495426642153
24025301401,Census Tract 3014.01; Harford County; Maryland,B01003_001,7361,806,0.028,0.135,0.011,0.273,0.035,4,0.042,0.723,7361,2023,0.100443542003632,0.0939026786127649
24025302200,Census Tract 3022; Harford County; Maryland,B01003_001,3098,366,0.012,0.117,0.015,0.204,0,8.4,0.023,0.723,3098,2023,0.0765781030058861,0.160043676428538
24025301102,Census Tract 3011.02; Harford County; Maryland,B01003_001,3637,431,0.037,0.091,0.026,0.149,0.153,18,0.069,0.609,3637,2023,0.0880444869399071,0.0909855040063301
24025303300,Census Tract 3033; Harford County; Maryland,B01003_001,6525,942,0,0.063,0.009,0.124,0,3,0.008,0.624,6525,2023,0.0290346089750528,0.0566273424518593
24025302801,Census Tract 3028.01; Harford County; Maryland,B01003_001,3635,426,0.037,0.161,0.037,0.236,0.134,13.6,0.042,0.599,3635,2023,0.131551533937454,0.151002082632936
24025306300,Census Tract 3063; Harford County; Maryland,B01003_001,2847,556,0.017,0.091,0.014,0.157,0.426,30.6,0.02,0.653,2847,2023,0.0806002914905548,0.174820490265994
24025302901,Census Tract 3029.01; Harford County; Maryland,B01003_001,2470,399,0.009,0.115,0.034,0.647,0.569,21.3,0.071,0.656,2470,2023,0.330426454544067,0.1444107069971
24025303102,Census Tract 3031.02; Harford County; Maryland,B01003_001,2662,282,0.02,0.074,0.006,0.069,0.012,1.7,0.007,0.639,2662,2023,0.0568357259035111,0.129461049236652
24025302400,Census Tract 3024; Harford County; Maryland,B01003_001,4712,541,0.025,0.173,0.047,0.286,0.207,18.1,0.099,0.682,4712,2023,0.137168228626251,0.105819454509605
24510270803,Census Tract 2708.03; Baltimore city; Maryland,B01003_001,6235,730,0.014,0.132,0.081,0.619,0.165,23.7,0.082,0.613,6235,2023,0.267718851566315,0.132892559294073
24510271102,Census Tract 2711.02; Baltimore city; Maryland,B01003_001,4638,250,0.005,0.08,0.033,0.135,0,12.4,0.079,0.44,4638,2023,0.0752121582627296,0.179473975367127
24510130300,Census Tract 1303; Baltimore city; Maryland,B01003_001,1796,291,0.036,0.2,0.046,0.574,0.315,24.5,0.018,0.627,1796,2023,0.255845606327057,0.319214455039993
24510100200,Census Tract 1002; Baltimore city; Maryland,B01003_001,2959,740,0.031,0.227,0.011,0.722,0.646,30,0.118,0.346,2959,2023,0.640128076076508,0.355713663810975
24510090300,Census Tract 903; Baltimore city; Maryland,B01003_001,4435,634,0.056,0.216,0.016,0.593,0.589,22.2,0.067,0.616,4435,2023,0.364181369543076,0.214818176176968
24510160200,Census Tract 1602; Baltimore city; Maryland,B01003_001,1909,415,0.009,0.224,0.032,0.611,0.686,31.4,0.144,0.582,1909,2023,0.593645751476288,0.342782515403371
24510160700,Census Tract 1607; Baltimore city; Maryland,B01003_001,3645,694,0.047,0.143,0.004,0.51,0.301,34.1,0.299,0.597,3645,2023,0.359427571296692,0.345738371556919
24510150100,Census Tract 1501; Baltimore city; Maryland,B01003_001,2179,296,0.017,0.276,0.037,0.535,0.429,26.1,0.168,0.525,2179,2023,0.474109262228012,0.374207306881795
24510250207,Census Tract 2502.07; Baltimore city; Maryland,B01003_001,1984,477,0.114,0.181,0.023,0.517,0.22,20.5,0.094,0.66,1984,2023,0.254301428794861,0.33117093746322
24510240400,Census Tract 2404; Baltimore city; Maryland,B01003_001,2727,407,0.004,0.052,0.003,0.239,0.026,4.9,0.014,0.812,2727,2023,0.0755560621619225,0.146274010086653
24510240100,Census Tract 2401; Baltimore city; Maryland,B01003_001,3664,492,0.023,0.069,0.036,0.254,0,6.8,0.025,0.858,3664,2023,0.0706436857581139,0.0977973746380414
24510070300,Census Tract 703; Baltimore city; Maryland,B01003_001,1029,309,0.025,0.174,0.016,0.387,0.288,27.5,0.098,0.648,1029,2023,0.302025347948074,0.335314948794025
24510270301,Census Tract 2703.01; Baltimore city; Maryland,B01003_001,3409,821,0.01,0.118,0.012,0.229,0,5.3,0.045,0.58,3409,2023,0.0910539850592613,0.179072783671961
24510272003,Census Tract 2720.03; Baltimore city; Maryland,B01003_001,6565,1315,0.034,0.117,0.024,0.398,0.041,4,0.062,0.668,6565,2023,0.125899836421013,0.148973018568863
24510130600,Census Tract 1306; Baltimore city; Maryland,B01003_001,3627,481,0.003,0.059,0.021,0.283,0,13.9,0.012,0.833,3627,2023,0.07047089189291,0.190441161850689
24510271400,Census Tract 2714; Baltimore city; Maryland,B01003_001,3938,596,0.004,0.071,0.038,0.244,0.01,1.5,0.04,0.657,3938,2023,0.0734248906373978,0.172547457519223
24510120700,Census Tract 1207; Baltimore city; Maryland,B01003_001,2075,273,0.008,0.112,0.089,0.378,0.14,21.3,0.042,0.797,2075,2023,0.18269294500351,0.220066407556512
24510270805,Census Tract 2708.05; Baltimore city; Maryland,B01003_001,5346,1229,0.075,0.147,0.038,0.568,0.093,8.6,0.03,0.688,5346,2023,0.159208387136459,0.166895734488702
24510200701,Census Tract 2007.01; Baltimore city; Maryland,B01003_001,4595,641,0.028,0.253,0.006,0.528,0.017,2.5,0.065,0.588,4595,2023,0.269545614719391,0.258119586710334
24510160500,Census Tract 1605; Baltimore city; Maryland,B01003_001,2779,584,0.02,0.247,0,0.494,0.32,25.7,0.182,0.548,2779,2023,0.43462473154068,0.343681194707855
24510270804,Census Tract 2708.04; Baltimore city; Maryland,B01003_001,2523,353,0.007,0.185,0.083,0.49,0.233,27.9,0.031,0.647,2523,2023,0.197281211614609,0.149607681507109
24510270901,Census Tract 2709.01; Baltimore city; Maryland,B01003_001,3762,582,0.029,0.184,0.02,0.553,0.245,29.8,0.058,0.658,3762,2023,0.207703441381454,0.240838004585091
24510270401,Census Tract 2704.01; Baltimore city; Maryland,B01003_001,4543,641,0.013,0.107,0.003,0.537,0.22,22,0.08,0.632,4543,2023,0.151180863380432,0.15482167467004
24510270402,Census Tract 2704.02; Baltimore city; Maryland,B01003_001,3481,976,0.018,0.171,0.015,0.433,0.047,6.5,0.074,0.699,3481,2023,0.164654836058617,0.168682764535631
24510260101,Census Tract 2601.01; Baltimore city; Maryland,B01003_001,4640,703,0.029,0.121,0.015,0.326,0.025,3.2,0.037,0.653,4640,2023,0.11828526109457,0.160721392555956
24510261100,Census Tract 2611; Baltimore city; Maryland,B01003_001,2190,310,0.012,0.055,0,0.325,0,15.2,0.006,0.896,2190,2023,0.214157283306122,0.173391417775175
24510260301,Census Tract 2603.01; Baltimore city; Maryland,B01003_001,4301,756,0.048,0.171,0,0.62,0.414,23.1,0.043,0.596,4301,2023,0.278552114963532,0.209430939201733
24510250206,Census Tract 2502.06; Baltimore city; Maryland,B01003_001,2545,404,0.141,0.203,0.163,0.316,0.261,26.1,0.101,0.568,2545,2023,0.284870833158493,0.298847469738961
24510220100,Census Tract 2201; Baltimore city; Maryland,B01003_001,4455,659,0.023,0.196,0.046,0.342,0,10.7,0.022,0.593,4455,2023,0.161616325378418,0.116933052337999
24510030200,Census Tract 302; Baltimore city; Maryland,B01003_001,3114,439,0.01,0.17,0.073,0.337,0,15.2,0.011,0.68,3114,2023,0.133049488067627,0.247728146952158
24510010200,Census Tract 102; Baltimore city; Maryland,B01003_001,3000,410,0.013,0.05,0.013,0.21,0,9,0.009,0.872,3000,2023,0.0569729283452034,0.17473105754099
24510080101,Census Tract 801.01; Baltimore city; Maryland,B01003_001,3879,673,0.024,0.148,0.02,0.493,0.057,7.3,0.018,0.629,3879,2023,0.144087612628937,0.36539479541302
24510260404,Census Tract 2604.04; Baltimore city; Maryland,B01003_001,1818,831,0.107,0.144,0.206,0.369,0.493,41.3,0.196,0.506,1818,2023,0.469708740711212,0.253784690188334
24025305100,Census Tract 3051; Harford County; Maryland,B01003_001,7822,977,0.003,0.105,0.004,0.1,0.027,4.3,0.019,0.686,7822,2023,0.0464281216263771,0.0595038004811754
24025304202,Census Tract 3042.02; Harford County; Maryland,B01003_001,5851,416,0.02,0.109,0,0.133,0,3.5,0.03,0.662,5851,2023,0.0576067790389061,0.0682076218860866
24027605601,Census Tract 6056.01; Howard County; Maryland,B01003_001,8063,912,0.021,0.105,0.031,0.323,0.207,19.4,0.047,0.664,8063,2023,0.0922045111656189,0.0729521550921049
24027603004,Census Tract 6030.04; Howard County; Maryland,B01003_001,7928,780,0.021,0.108,0.058,0.08,0.001,0.5,0.007,0.64,7928,2023,0.0606920719146729,0.0427009104068426
24027602302,Census Tract 6023.02; Howard County; Maryland,B01003_001,6174,476,0.067,0.056,0.132,0.176,0.013,2.8,0.029,0.714,6174,2023,0.0808452963829041,0.0981497794641009
24027603003,Census Tract 6030.03; Howard County; Maryland,B01003_001,4646,686,0.006,0.069,0.016,0.154,0.02,2.8,0.062,0.656,4646,2023,0.0442247651517391,0.0962079682152288
24027605504,Census Tract 6055.04; Howard County; Maryland,B01003_001,2571,402,0.01,0.051,0.048,0.078,0,6.9,0.02,0.75,2571,2023,0.0408722311258316,0.134407118680807
24027605503,Census Tract 6055.03; Howard County; Maryland,B01003_001,5407,556,0.019,0.138,0.082,0.413,0.283,17.1,0.065,0.689,5407,2023,0.140426054596901,0.11200543109852
24023000200,Census Tract 2; Garrett County; Maryland,B01003_001,3887,361,0.065,0.174,0.001,0.258,0.162,12.5,0.03,0.573,3887,2023,0.157053649425507,0.113574502554938
24510130400,Census Tract 1304; Baltimore city; Maryland,B01003_001,2216,541,0.042,0.271,0.014,0.426,0.3,21.9,0.08,0.598,2216,2023,0.264486521482468,0.280633219612349
24510260302,Census Tract 2603.02; Baltimore city; Maryland,B01003_001,5239,811,0.06,0.174,0.026,0.526,0.473,36.9,0.018,0.551,5239,2023,0.264283925294876,0.199415256269799
24510250203,Census Tract 2502.03; Baltimore city; Maryland,B01003_001,1628,312,0.011,0.111,0.019,0.643,0.335,21.2,0.1,0.67,1628,2023,0.394140303134918,0.273478911922393
24510080500,Census Tract 805; Baltimore city; Maryland,B01003_001,1348,401,0.103,0.326,0,0.572,0.489,32.5,0.213,0.366,1348,2023,0.450830280780792,0.377850388116737
24510090900,Census Tract 909; Baltimore city; Maryland,B01003_001,2284,502,0.059,0.275,0,0.727,0.297,20.9,0.063,0.522,2284,2023,0.536557376384735,0.298663517838737
24510110100,Census Tract 1101; Baltimore city; Maryland,B01003_001,2590,409,0,0.125,0.03,0.48,0,39.2,0.05,0.761,2590,2023,0.165104374289513,0.284750655221098
24510280404,Census Tract 2804.04; Baltimore city; Maryland,B01003_001,2740,529,0.016,0.137,0.042,0.591,0.498,37.5,0.108,0.531,2740,2023,0.359997093677521,0.204341031437793
24510270801,Census Tract 2708.01; Baltimore city; Maryland,B01003_001,3316,428,0.006,0.063,0.032,0.485,0.229,24.3,0.019,0.626,3316,2023,0.106611274182796,0.155472114708715
24023000300,Census Tract 3; Garrett County; Maryland,B01003_001,2483,342,0.002,0.136,0.002,0.136,0.087,9.6,0.044,0.594,2483,2023,0.0724171027541161,0.167089773899618
24017850500,Census Tract 8505; Charles County; Maryland,B01003_001,2897,555,0.004,0.085,0,0.162,0,5.7,0.032,0.586,2897,2023,0.0749381706118584,0.115370190967104
24017851200,Census Tract 8512; Charles County; Maryland,B01003_001,4954,609,0.009,0.164,0.007,0.121,0.054,7.9,0.024,0.602,4954,2023,0.0619505718350411,0.0997297950522967
24017850400,Census Tract 8504; Charles County; Maryland,B01003_001,3078,422,0.019,0.165,0.015,0.221,0.196,23.2,0.047,0.627,3078,2023,0.0977471321821213,0.149529994208424
24017850904,Census Tract 8509.04; Charles County; Maryland,B01003_001,13270,1173,0.019,0.091,0.021,0.308,0.056,7.3,0.078,0.797,13270,2023,0.112678252160549,0.0678473140081351
24017850905,Census Tract 8509.05; Charles County; Maryland,B01003_001,3648,477,0.022,0.119,0.003,0.347,0,6.8,0.072,0.694,3648,2023,0.150128617882729,0.141033641553764
24019970100,Census Tract 9701; Dorchester County; Maryland,B01003_001,3073,321,0.041,0.162,0.028,0.243,0.073,6,0.039,0.517,3073,2023,0.137271344661713,0.16384808542361
24019970300,Census Tract 9703; Dorchester County; Maryland,B01003_001,4371,502,0.056,0.154,0.044,0.321,0.116,7.8,0.055,0.61,4371,2023,0.157715260982513,0.171661658997385
24015030503,Census Tract 305.03; Cecil County; Maryland,B01003_001,6140,704,0.015,0.081,0.029,0.169,0.189,16.7,0.019,0.502,6140,2023,0.0814856961369515,0.118864944101905
24015031201,Census Tract 312.01; Cecil County; Maryland,B01003_001,5704,645,0.005,0.158,0.001,0.228,0.071,5.8,0.06,0.615,5704,2023,0.0771595984697342,0.112722702853374
24015031301,Census Tract 313.01; Cecil County; Maryland,B01003_001,3190,285,0.027,0.133,0.013,0.185,0.139,15.6,0.036,0.571,3190,2023,0.0868900716304779,0.115338988866151
24013510000,Census Tract 5100; Carroll County; Maryland,B01003_001,1345,245,0.063,0.127,0,0.247,0.017,3,0.018,0.71,1345,2023,0.177864223718643,0.151959371398033
24013508200,Census Tract 5082; Carroll County; Maryland,B01003_001,6469,537,0.008,0.105,0.009,0.217,0,3.1,0.047,0.744,6469,2023,0.0550811104476452,0.0919171795091566
24013513001,Census Tract 5130.01; Carroll County; Maryland,B01003_001,5070,359,0.017,0.13,0.019,0.224,0.017,2.9,0.009,0.684,5070,2023,0.0703854486346245,0.0752839538827473
24013514201,Census Tract 5142.01; Carroll County; Maryland,B01003_001,5295,417,0.015,0.13,0.034,0.181,0.046,4.8,0.033,0.699,5295,2023,0.0734707415103912,0.0762644074902851
24013509001,Census Tract 5090.01; Carroll County; Maryland,B01003_001,4901,652,0.011,0.13,0.006,0.13,0.014,2.3,0.019,0.673,4901,2023,0.0522661916911602,0.0899332084096426
24013514100,Census Tract 5141; Carroll County; Maryland,B01003_001,3569,381,0.006,0.052,0.012,0.098,0.064,6.2,0.013,0.724,3569,2023,0.0300350841134787,0.0934845423368217
24013504202,Census Tract 5042.02; Carroll County; Maryland,B01003_001,6808,972,0.017,0.127,0.023,0.119,0.062,7.1,0.017,0.711,6808,2023,0.0606920719146729,0.0654610854204292
24011955000,Census Tract 9550; Caroline County; Maryland,B01003_001,3039,425,0.204,0.148,0.236,0.238,0.175,10.7,0.049,0.573,3039,2023,0.202350690960884,0.138767342497658
24011955500,Census Tract 9555; Caroline County; Maryland,B01003_001,3734,388,0.017,0.131,0.009,0.227,0.107,10.4,0.039,0.696,3734,2023,0.0785863623023033,0.150878189363862
24015030100,Census Tract 301; Cecil County; Maryland,B01003_001,5275,645,0.028,0.167,0.005,0.279,0.073,8.5,0.05,0.651,5275,2023,0.100443542003632,0.102634893230452
24015030200,Census Tract 302; Cecil County; Maryland,B01003_001,4779,623,0.029,0.143,0.022,0.26,0.314,25.2,0.05,0.594,4779,2023,0.115312844514847,0.142986086842477
24035810300,Census Tract 8103; Queen Anne's County; Maryland,B01003_001,5425,561,0.023,0.11,0.075,0.215,0.08,6,0.025,0.624,5425,2023,0.0838129222393036,0.109845462963732
24035810500,Census Tract 8105; Queen Anne's County; Maryland,B01003_001,4840,481,0.013,0.121,0.002,0.269,0.126,8.5,0.032,0.6,4840,2023,0.0991554334759712,0.0916068021710002
24009860300,Census Tract 8603; Calvert County; Maryland,B01003_001,4279,600,0.026,0.111,0.008,0.159,0.056,6.1,0.027,0.692,4279,2023,0.0703854486346245,0.101414531379533
24009860701,Census Tract 8607.01; Calvert County; Maryland,B01003_001,3661,558,0.031,0.086,0.036,0.237,0.119,17.2,0.042,0.709,3661,2023,0.0897513702511787,0.104287010668726
24001001700,Census Tract 17; Allegany County; Maryland,B01003_001,4017,469,0.01,0.173,0.013,0.376,0.061,9,0.05,0.51,4017,2023,0.164812192320824,0.137765098056581
24001000500,Census Tract 5; Allegany County; Maryland,B01003_001,2269,315,0.018,0.349,0.009,0.362,0.333,27.2,0.089,0.354,2269,2023,0.449160605669022,0.256686266553414
24001001000,Census Tract 10; Allegany County; Maryland,B01003_001,1859,327,0.064,0.243,0.004,0.444,0.506,22,0.21,0.473,1859,2023,0.46504944562912,0.221695901083793
24001001200,Census Tract 12; Allegany County; Maryland,B01003_001,2950,453,0.009,0.149,0,0.271,0.158,13.5,0.026,0.608,2950,2023,0.110834337770939,0.2342209994025
24001002200,Census Tract 22; Allegany County; Maryland,B01003_001,3751,658,0.023,0.205,0,0.3,0.299,20.6,0.024,0.518,3751,2023,0.192997261881828,0.13357381854636
24001002000,Census Tract 20; Allegany County; Maryland,B01003_001,5433,643,0.007,0.213,0.016,0.18,0,3.7,0,0.478,5433,2023,0.117360137403011,0.125553990919065
24021775600,Census Tract 7756; Frederick County; Maryland,B01003_001,5667,501,0.037,0.049,0.016,0.131,0.014,2.3,0.025,0.774,5667,2023,0.0461850389838219,0.0858918680606798
24021770700,Census Tract 7707; Frederick County; Maryland,B01003_001,3817,354,0.007,0.111,0.017,0.124,0.009,1.6,0.037,0.666,3817,2023,0.0549808442592621,0.0916558288586676
24017850101,Census Tract 8501.01; Charles County; Maryland,B01003_001,7327,1007,0.002,0.082,0.015,0.267,0.004,0.8,0.089,0.72,7327,2023,0.108378037810326,0.0892411544858951
24017850712,Census Tract 8507.12; Charles County; Maryland,B01003_001,5504,1033,0.014,0.117,0.023,0.282,0.319,31.8,0.051,0.658,5504,2023,0.0980425849556923,0.111889967923518
24017850706,Census Tract 8507.06; Charles County; Maryland,B01003_001,5826,686,0.034,0.061,0.049,0.248,0.022,3.4,0.055,0.75,5826,2023,0.0679290294647217,0.104698082748337
24035810800,Census Tract 8108; Queen Anne's County; Maryland,B01003_001,6275,702,0.005,0.123,0,0.207,0.031,3.7,0.027,0.665,6275,2023,0.0650448575615883,0.0671708244595633
24033800706,Census Tract 8007.06; Prince George's County; Maryland,B01003_001,3623,348,0.037,0.087,0.063,0.315,0.065,9.1,0.056,0.626,3623,2023,0.118785388767719,0.123439346677509
24025303205,Census Tract 3032.05; Harford County; Maryland,B01003_001,2050,781,0.007,0.034,0.004,0.077,0,5.6,0.055,0.698,2050,2023,0.0715176612138748,0.134335221570385
24025303802,Census Tract 3038.02; Harford County; Maryland,B01003_001,1858,143,0.057,0.102,0.019,0.392,0.023,3.6,0,0.543,1858,2023,0.208171591162682,0.137024495360771
24021752302,Census Tract 7523.02; Frederick County; Maryland,B01003_001,4412,620,0.014,0.101,0.017,0.155,0,5.4,0.014,0.637,4412,2023,0.0645473748445511,0.0893373038885179
24021752303,Census Tract 7523.03; Frederick County; Maryland,B01003_001,3452,461,0.021,0.09,0.048,0.095,0.008,3.4,0.038,0.694,3452,2023,0.0575686544179916,0.103851404400432
24021751003,Census Tract 7510.03; Frederick County; Maryland,B01003_001,5894,910,0.039,0.102,0.084,0.359,0.413,19.2,0.039,0.664,5894,2023,0.133585795760155,0.118072639608975
24021751301,Census Tract 7513.01; Frederick County; Maryland,B01003_001,5637,565,0.024,0.137,0.046,0.229,0.104,11.5,0.014,0.512,5637,2023,0.11080564558506,0.105617498201611
24021751004,Census Tract 7510.04; Frederick County; Maryland,B01003_001,5446,580,0.016,0.057,0.064,0.217,0.008,1.9,0.007,0.756,5446,2023,0.0485249757766724,0.111136585301918
24021752802,Census Tract 7528.02; Frederick County; Maryland,B01003_001,3905,534,0.012,0.056,0.012,0.092,0.026,3.5,0.042,0.721,3905,2023,0.0341607518494129,0.0906416689008009
24021751302,Census Tract 7513.02; Frederick County; Maryland,B01003_001,3247,705,0.042,0.121,0.024,0.157,0.021,3.9,0.043,0.742,3247,2023,0.0855837613344193,0.103365182128964
24021751904,Census Tract 7519.04; Frederick County; Maryland,B01003_001,4822,393,0.012,0.066,0.067,0.081,0.053,5,0.04,0.778,4822,2023,0.0304057244211435,0.0896170436432434
24021751801,Census Tract 7518.01; Frederick County; Maryland,B01003_001,5441,410,0.027,0.082,0.029,0.155,0.033,4.5,0.017,0.768,5441,2023,0.0635069981217384,0.0674106376972679
24021753002,Census Tract 7530.02; Frederick County; Maryland,B01003_001,2443,273,0.093,0.166,0.022,0.261,0.194,18.6,0.008,0.619,2443,2023,0.150858998298645,0.131930588007364
24003701101,Census Tract 7011.01; Anne Arundel County; Maryland,B01003_001,4259,481,0.004,0.072,0.005,0.161,0.01,1.6,0.015,0.627,4259,2023,0.0458094030618668,0.108716438860878
24003731104,Census Tract 7311.04; Anne Arundel County; Maryland,B01003_001,5583,1032,0.003,0.058,0.015,0.165,0.014,1.4,0.028,0.807,5583,2023,0.0400990955531597,0.0689380894047351
24003740304,Census Tract 7403.04; Anne Arundel County; Maryland,B01003_001,7432,883,0.021,0.1,0.033,0.252,0,3.1,0.008,0.792,7432,2023,0.0829110443592072,0.0870450586429545
24033807409,Census Tract 8074.09; Prince George's County; Maryland,B01003_001,3998,503,0.147,0.134,0.242,0.248,0.197,15.4,0.098,0.646,3998,2023,0.18017116189003,0.200005165277754
24031700207,Census Tract 7002.07; Montgomery County; Maryland,B01003_001,5261,552,0.061,0.07,0.102,0.248,0.07,9.6,0.029,0.782,5261,2023,0.0961236879229546,0.0898853542090276
24031700208,Census Tract 7002.08; Montgomery County; Maryland,B01003_001,2466,361,0.019,0.163,0.056,0.238,0.016,2.2,0.045,0.687,2466,2023,0.10882756114006,0.126029874244032
24031700720,Census Tract 7007.20; Montgomery County; Maryland,B01003_001,3824,460,0.113,0.132,0.211,0.196,0.012,1.9,0.04,0.691,3824,2023,0.127127707004547,0.164887358820481
24031700306,Census Tract 7003.06; Montgomery County; Maryland,B01003_001,7777,880,0.026,0.084,0.192,0.239,0.019,2.9,0.035,0.728,7777,2023,0.0863369405269623,0.113584424245996
24015030905,Census Tract 309.05; Cecil County; Maryland,B01003_001,2685,408,0.043,0.101,0.002,0.17,0.115,13.5,0.04,0.639,2685,2023,0.0806002914905548,0.133815492809657
